frame,track_id,train_bbox,train_conf,assigned_track,overlap
972,1,"[0.0, 134.5372772216797, 1173.76708984375, 1008.8532104492188]",0.8822290897369385,,0.2486
973,1,"[0.5212942957878113, 134.34336853027344, 1170.76220703125, 1010.449951171875]",0.8809733390808105,,0.2416
974,1,"[0.0, 138.72132873535156, 1132.2265625, 1012.6730346679688]",0.8953626751899719,,0.2316
975,1,"[1.9502949714660645, 137.7314910888672, 1131.35498046875, 1012.0790405273438]",0.8960142135620117,,0.2314
976,1,"[0.0, 140.68287658691406, 1105.962158203125, 1002.7931518554688]",0.9019933938980103,,0.2568
977,1,"[3.8312177658081055, 139.34298706054688, 1107.3150634765625, 999.2738037109375]",0.9018478393554688,,0.2586
978,1,"[1.4270650148391724, 141.5181427001953, 1105.483154296875, 1003.0042114257812]",0.8952739834785461,,0.2676
979,1,"[4.701023101806641, 141.61459350585938, 1109.736328125, 1004.0051879882812]",0.8954228758811951,,0.2712
980,1,"[2.516240119934082, 147.1759490966797, 1102.237060546875, 996.8411254882812]",0.8988372683525085,,0.2766
981,1,"[4.7749857902526855, 149.05368041992188, 1103.61669921875, 993.698974609375]",0.8989948630332947,,0.2781
982,1,"[3.9198570251464844, 150.51271057128906, 1103.2655029296875, 989.4602661132812]",0.8987557888031006,,0.2777
983,1,"[5.008727073669434, 150.48345947265625, 1104.92236328125, 987.2552490234375]",0.8989700078964233,,0.279
984,1,"[5.835707187652588, 151.5257110595703, 1107.6412353515625, 992.4486694335938]",0.9078433513641357,,0.281
985,1,"[4.842038631439209, 152.14219665527344, 1108.0152587890625, 994.6168212890625]",0.9077408909797668,,0.281
986,1,"[5.4555511474609375, 150.43023681640625, 1110.024658203125, 991.9055786132812]",0.9084771275520325,,0.2825
987,1,"[4.392157554626465, 150.46031188964844, 1110.4224853515625, 990.6150512695312]",0.9085113406181335,,0.2825
988,1,"[2.5040841102600098, 142.62371826171875, 1129.857666015625, 987.866455078125]",0.8900677561759949,,0.2944
989,1,"[2.054053783416748, 140.6770477294922, 1137.4677734375, 986.0385131835938]",0.8904964327812195,,0.299
990,1,"[2.2628865242004395, 131.9297332763672, 1157.9144287109375, 998.3657836914062]",0.8904427886009216,voie1,0.3114
991,1,"[1.674131989479065, 128.3989715576172, 1164.6737060546875, 1002.2973022460938]",0.8906223177909851,voie1,0.3153
992,1,"[2.5276591777801514, 132.2035675048828, 1161.983154296875, 1013.8468017578125]",0.8900220990180969,voie1,0.3139
993,1,"[1.4604874849319458, 133.97328186035156, 1159.90869140625, 1017.7523193359375]",0.8899460434913635,voie1,0.3124
994,1,"[1.8071156740188599, 130.62384033203125, 1170.833251953125, 1016.1403198242188]",0.8922296166419983,voie1,0.3189
995,1,"[0.9907560348510742, 129.78358459472656, 1174.6497802734375, 1015.4290771484375]",0.8923581838607788,voie1,0.3209
996,1,"[0.2354813516139984, 136.18612670898438, 1174.8734130859375, 1012.6802368164062]",0.8861249089241028,voie1,0.3208
997,1,"[0.3650013208389282, 138.84642028808594, 1175.09716796875, 1010.9100341796875]",0.8861862421035767,voie1,0.321
998,1,"[0.0, 133.65328979492188, 1180.275146484375, 1001.0198364257812]",0.8866453170776367,voie1,0.3239
999,1,"[0.2578420341014862, 131.68653869628906, 1182.1807861328125, 997.1768188476562]",0.8862905502319336,voie1,0.325
1000,1,"[1.0992977619171143, 134.29202270507812, 1185.454833984375, 998.6156005859375]",0.894939124584198,voie1,0.317
1001,1,"[0.5373292565345764, 134.73492431640625, 1185.3099365234375, 998.5081176757812]",0.8949334025382996,voie1,0.3168
1002,1,"[0.0, 139.7960205078125, 1183.6810302734375, 997.0645751953125]",0.8949742317199707,voie1,0.3258
1003,1,"[0.055374033749103546, 142.0452880859375, 1183.388427734375, 996.050048828125]",0.8948746919631958,voie1,0.3257
1004,1,"[0.0, 143.655029296875, 1186.8780517578125, 990.51220703125]",0.8969705104827881,voie1,0.3276
1005,1,"[0.45476460456848145, 144.03466796875, 1189.205322265625, 988.075439453125]",0.8968467712402344,voie1,0.3291
1006,1,"[6.734463214874268, 150.06785583496094, 1194.1292724609375, 998.6060791015625]",0.8948661684989929,voie1,0.3336
1007,1,"[8.56351375579834, 151.87826538085938, 1196.4281005859375, 1002.1924438476562]",0.8953362703323364,voie1,0.3354
1008,1,"[4.4847235679626465, 148.56655883789062, 1197.304443359375, 997.446044921875]",0.892350971698761,voie1,0.3348
1009,1,"[4.067398548126221, 147.53770446777344, 1198.63134765625, 996.1553344726562]",0.8920329213142395,voie1,0.3354
1010,1,"[0.11396493762731552, 154.8454132080078, 1196.981689453125, 1001.7005615234375]",0.8960576057434082,voie1,0.3434
1011,1,"[0.34632769227027893, 156.73538208007812, 1197.302734375, 1003.2117919921875]",0.8959460258483887,voie1,0.3436
1012,1,"[0.0, 160.13714599609375, 1199.431396484375, 1001.9443359375]",0.898652970790863,voie1,0.3447
1013,1,"[0.15958651900291443, 160.75804138183594, 1200.697265625, 1001.7083740234375]",0.8988412618637085,voie1,0.3454
1014,1,"[0.3020191490650177, 148.82289123535156, 1200.3834228515625, 996.1561889648438]",0.8974466323852539,voie1,0.3453
1015,1,"[0.38750046491622925, 144.4739227294922, 1200.125244140625, 994.2311401367188]",0.8974888920783997,voie1,0.3452
1016,1,"[0.20347532629966736, 144.8590850830078, 1200.8428955078125, 998.1884155273438]",0.9007207751274109,voie1,0.3455
1017,1,"[0.3106098473072052, 145.0460968017578, 1200.9345703125, 1000.0297241210938]",0.9004522562026978,voie1,0.3456
1018,1,"[0.0, 152.39755249023438, 1199.6973876953125, 1002.612060546875]",0.8936415910720825,voie1,0.3448
1019,1,"[0.014485429041087627, 154.23696899414062, 1199.380615234375, 1003.3679809570312]",0.8924179077148438,voie1,0.3447
1020,1,"[12.307907104492188, 150.22215270996094, 1201.3360595703125, 998.4322509765625]",0.9049059152603149,voie1,0.3493
1021,1,"[16.524555206298828, 148.67245483398438, 1201.4658203125, 996.0051879882812]",0.9048702716827393,voie1,0.3506
1022,1,"[7.981818675994873, 152.18716430664062, 1202.9493408203125, 988.7726440429688]",0.9015571475028992,voie1,0.3389
1023,1,"[4.1824846267700195, 153.06698608398438, 1202.3873291015625, 985.8176879882812]",0.9015876054763794,voie1,0.3375
1024,1,"[4.7022576332092285, 155.6407470703125, 1203.5283203125, 978.49560546875]",0.9033465385437012,voie1,0.3383
1025,1,"[5.869955539703369, 156.6547393798828, 1203.9403076171875, 976.1163330078125]",0.9030349850654602,voie1,0.3388
1026,1,"[1.5232192277908325, 152.150390625, 1205.7325439453125, 979.9548950195312]",0.9097463488578796,voie1,0.3386
1027,1,"[0.6097100377082825, 150.60433959960938, 1206.6993408203125, 981.6644287109375]",0.9095726013183594,voie1,0.3389
1028,1,"[0.3831809461116791, 151.01573181152344, 1209.344482421875, 993.7811279296875]",0.902918815612793,voie1,0.3402
1029,1,"[0.15019455552101135, 150.549072265625, 1209.6280517578125, 997.9520874023438]",0.9029847979545593,voie1,0.3403
1030,1,"[0.0, 152.24449157714844, 1216.0455322265625, 998.256591796875]",0.9047502279281616,voie1,0.3438
1031,1,"[0.0, 152.44871520996094, 1218.8614501953125, 998.5323486328125]",0.9048724174499512,voie1,0.3453
1032,1,"[0.0, 155.77200317382812, 1217.33740234375, 1000.8634643554688]",0.9017844200134277,voie1,0.3543
1033,1,"[0.0, 156.936279296875, 1217.6884765625, 1001.29150390625]",0.9016289710998535,voie1,0.3545
1034,1,"[0.0, 154.0694122314453, 1219.001953125, 1004.9932861328125]",0.8978273272514343,voie1,0.3454
1035,1,"[0.09401708841323853, 152.09481811523438, 1219.143798828125, 1006.3489990234375]",0.8977270126342773,voie1,0.3455
1036,1,"[0.6447994112968445, 150.1941680908203, 1223.8546142578125, 1010.6688842773438]",0.900490939617157,voie1,0.3481
1037,1,"[0.36585521697998047, 149.45103454589844, 1224.0928955078125, 1011.9987182617188]",0.900660514831543,voie1,0.3482
1038,1,"[0.2006811499595642, 147.30560302734375, 1226.4661865234375, 1010.5416259765625]",0.901053786277771,voie1,0.3494
1039,1,"[0.1735135018825531, 146.4041748046875, 1226.76025390625, 1010.0003051757812]",0.9010963439941406,voie1,0.3496
1040,1,"[0.5284718871116638, 148.6669921875, 1237.20263671875, 1013.8704223632812]",0.9037296772003174,voie1,0.3551
1041,1,"[0.23555955290794373, 149.5797576904297, 1240.885498046875, 1015.33935546875]",0.9035943150520325,voie1,0.357
1042,1,"[0.14082425832748413, 154.203125, 1246.4232177734375, 1015.5659790039062]",0.9037008881568909,voie1,0.3502
1043,1,"[0.07501185685396194, 155.64425659179688, 1247.630126953125, 1015.2132568359375]",0.9037437438964844,voie1,0.3508
1044,1,"[0.39314743876457214, 158.31411743164062, 1248.39501953125, 1010.0904541015625]",0.9026634693145752,voie1,0.3513
1045,1,"[0.12727434933185577, 159.52755737304688, 1247.9437255859375, 1008.4710083007812]",0.9025081992149353,voie1,0.351
1046,1,"[0.4108600318431854, 158.20957946777344, 1245.085693359375, 1003.1107177734375]",0.9071372151374817,voie1,0.3496
1047,1,"[0.3068774938583374, 157.7568359375, 1243.5283203125, 1000.8595581054688]",0.9070050120353699,voie1,0.3487
1048,1,"[0.06086864322423935, 162.55404663085938, 1247.7471923828125, 998.003662109375]",0.9036087989807129,voie1,0.3508
1049,1,"[0.0, 163.5446014404297, 1248.7943115234375, 996.5747680664062]",0.9035410284996033,voie1,0.3514
1050,1,"[0.4375106692314148, 160.39930725097656, 1261.0562744140625, 987.1197509765625]",0.897140383720398,voie1,0.3578
1051,1,"[0.08812697231769562, 159.27923583984375, 1265.46875, 983.82568359375]",0.897037148475647,voie1,0.3599
1052,1,"[0.0, 163.63137817382812, 1265.3199462890625, 987.1359252929688]",0.9016262292861938,voie1,0.3598
1053,1,"[0.0, 165.266845703125, 1264.8992919921875, 987.5765991210938]",0.9017778635025024,voie1,0.3596
1054,1,"[0.0, 171.7421417236328, 1254.8194580078125, 997.9528198242188]",0.90083247423172,voie1,0.3449
1055,1,"[0.0, 173.57485961914062, 1250.5233154296875, 1001.93017578125]",0.9008288383483887,voie1,0.3427
1056,1,"[0.48088014125823975, 167.85267639160156, 1273.032470703125, 995.0620727539062]",0.9011722803115845,voie1,0.3639
1057,1,"[0.1572149246931076, 165.6678466796875, 1280.5008544921875, 992.7550659179688]",0.9012657999992371,voie1,0.3675
1058,1,"[0.25104883313179016, 173.205322265625, 1270.4373779296875, 1002.1060180664062]",0.9034756422042847,voie1,0.353
1059,1,"[0.04794611781835556, 175.55807495117188, 1265.881103515625, 1005.5692138671875]",0.9034928679466248,voie1,0.3507
1060,1,"[0.0, 174.0409393310547, 1265.939208984375, 1007.2526245117188]",0.9023693799972534,voie1,0.3507
1061,1,"[0.0, 173.37448120117188, 1265.7916259765625, 1008.008056640625]",0.902357816696167,voie1,0.3506
1062,1,"[0.0, 174.50791931152344, 1269.683837890625, 1011.0753173828125]",0.9034830331802368,voie1,0.3526
1063,1,"[0.0, 173.90992736816406, 1270.8653564453125, 1012.3129272460938]",0.903596043586731,voie1,0.3532
1064,1,"[0.0, 177.2220001220703, 1273.1552734375, 1015.5924682617188]",0.9038422703742981,voie1,0.3544
1065,1,"[0.0, 178.05551147460938, 1273.458251953125, 1017.10009765625]",0.9037949442863464,voie1,0.3545
1066,1,"[0.0, 178.93911743164062, 1272.99267578125, 1019.7916259765625]",0.9021804332733154,voie1,0.3543
1067,1,"[0.0, 178.91140747070312, 1272.5577392578125, 1021.09716796875]",0.9021698236465454,voie1,0.3541
1068,1,"[0.0, 179.16053771972656, 1270.8509521484375, 1020.992919921875]",0.9054804444313049,voie1,0.3532
1069,1,"[0.00906333327293396, 179.2682342529297, 1270.5284423828125, 1020.7677001953125]",0.905507504940033,voie1,0.353
1070,1,"[0.0, 178.44189453125, 1270.396240234375, 1018.9136962890625]",0.9028043746948242,voie1,0.3624
1071,1,"[0.0, 178.58023071289062, 1271.118408203125, 1018.3983154296875]",0.9029665589332581,voie1,0.3628
1072,1,"[0.0, 179.91017150878906, 1270.581298828125, 1015.8359985351562]",0.9042908549308777,voie1,0.3531
1073,1,"[0.14415234327316284, 179.95852661132812, 1270.618896484375, 1014.6331787109375]",0.9042086005210876,voie1,0.3531
1074,1,"[0.7407364249229431, 179.4332733154297, 1273.1854248046875, 1010.8479614257812]",0.9095442295074463,voie1,0.3546
1075,1,"[0.4214659631252289, 179.5010528564453, 1273.350341796875, 1009.6844482421875]",0.9095427393913269,voie1,0.3546
1076,1,"[0.2601810693740845, 179.172607421875, 1274.5750732421875, 1014.1504516601562]",0.9099661707878113,voie1,0.3646
1077,1,"[0.20849673449993134, 179.0498046875, 1275.39697265625, 1015.9158935546875]",0.9100123643875122,voie1,0.365
1078,1,"[0.0, 180.3941650390625, 1274.349853515625, 1016.058837890625]",0.9101570248603821,voie1,0.3644
1079,1,"[0.0, 180.9363555908203, 1274.4840087890625, 1016.1539306640625]",0.9101500511169434,voie1,0.3644
1080,1,"[0.09938950836658478, 180.9990997314453, 1275.4991455078125, 1016.389892578125]",0.9088500738143921,voie1,0.365
1081,1,"[0.20120707154273987, 180.8280487060547, 1275.551025390625, 1016.3636474609375]",0.9088758826255798,voie1,0.365
1082,1,"[0.22179679572582245, 180.78025817871094, 1275.350830078125, 1016.2322998046875]",0.9089460968971252,voie1,0.3649
1083,1,"[0.21195538341999054, 180.76339721679688, 1275.260498046875, 1016.1564331054688]",0.9089507460594177,voie1,0.3649
1084,1,"[0.0, 181.0770263671875, 1274.9869384765625, 1017.1181030273438]",0.9086390137672424,voie1,0.3741
1085,1,"[0.0, 181.28546142578125, 1275.584228515625, 1017.9965209960938]",0.9084826111793518,voie1,0.3744
1086,1,"[1.5433039665222168, 178.7965545654297, 1284.779052734375, 1015.351318359375]",0.9114473462104797,voie1,0.3793
1087,1,"[2.7531654834747314, 178.247314453125, 1288.73779296875, 1014.3405151367188]",0.9113126993179321,voie1,0.3816
1088,1,"[3.4512035846710205, 178.05264282226562, 1290.2257080078125, 1013.9551391601562]",0.9111961126327515,voie1,0.3825
1089,1,"[3.646416187286377, 177.97372436523438, 1290.71630859375, 1013.7971801757812]",0.9111974835395813,voie1,0.3828
1090,1,"[0.7256969213485718, 179.33709716796875, 1289.4669189453125, 1020.796875]",0.9118555784225464,voie1,0.3814
1091,1,"[0.5015835165977478, 180.60452270507812, 1290.984130859375, 1022.9908447265625]",0.9119016528129578,voie1,0.382
1092,1,"[0.0, 182.71463012695312, 1280.6112060546875, 1025.56689453125]",0.9099937081336975,voie1,0.3769
1093,1,"[0.13845059275627136, 183.99288940429688, 1277.4609375, 1026.351318359375]",0.9099940061569214,voie1,0.3754
1094,1,"[0.2749681770801544, 184.44415283203125, 1276.239013671875, 1026.619384765625]",0.910003125667572,voie1,0.3748
1095,1,"[0.3011099696159363, 184.58322143554688, 1275.7664794921875, 1026.6859130859375]",0.9100059866905212,voie1,0.3746
1096,1,"[0.0, 182.3649139404297, 1269.936279296875, 1024.0968017578125]",0.9097667336463928,voie1,0.3811
1097,1,"[0.0, 182.42108154296875, 1269.6837158203125, 1022.869873046875]",0.9095656871795654,voie1,0.3809
1098,1,"[0.17334002256393433, 183.03097534179688, 1271.055419921875, 1024.046875]",0.9112072587013245,voie1,0.3817
1099,1,"[0.3224582374095917, 183.03628540039062, 1271.626953125, 1024.400390625]",0.9112019538879395,voie1,0.382
1100,1,"[0.35019442439079285, 183.11569213867188, 1271.8311767578125, 1024.4393310546875]",0.9112021327018738,voie1,0.3821
1101,1,"[0.3333171010017395, 183.1373748779297, 1271.9053955078125, 1024.4422607421875]",0.9111992716789246,voie1,0.3821
1102,1,"[0.04479069635272026, 177.00039672851562, 1284.1947021484375, 1021.09814453125]",0.9140133261680603,voie1,0.388
1103,1,"[0.20332983136177063, 175.25657653808594, 1288.777099609375, 1020.0840454101562]",0.9138988256454468,voie1,0.3902
1104,1,"[0.24248404800891876, 174.6523895263672, 1290.490234375, 1019.5380859375]",0.9139332175254822,voie1,0.391
1105,1,"[0.23828639090061188, 174.4359130859375, 1291.06787109375, 1019.3257446289062]",0.9139316082000732,voie1,0.3913
1106,1,"[0.4560626447200775, 180.82752990722656, 1284.2349853515625, 1020.3308715820312]",0.9099462628364563,voie1,0.3881
1107,1,"[0.2598686218261719, 183.72091674804688, 1281.319580078125, 1020.9672241210938]",0.9099457859992981,voie1,0.3866
1108,1,"[0.7404438257217407, 182.9750518798828, 1282.134765625, 1021.1217041015625]",0.9075068831443787,voie1,0.3872
1109,1,"[0.28391778469085693, 182.53529357910156, 1281.421875, 1021.0274658203125]",0.9075364470481873,voie1,0.3867
1110,1,"[0.10823025554418564, 182.29718017578125, 1281.1123046875, 1021.0072021484375]",0.9074956178665161,voie1,0.3865
1111,1,"[0.04103808477520943, 182.17955017089844, 1280.973388671875, 1020.9915771484375]",0.9074923396110535,voie1,0.3864
1112,1,"[0.8323850035667419, 183.31666564941406, 1285.375244140625, 1022.066650390625]",0.9078356027603149,voie1,0.3888
1113,1,"[0.22354991734027863, 183.5572052001953, 1286.010498046875, 1022.3353271484375]",0.9078679084777832,voie1,0.3889
1114,1,"[0.019219622015953064, 182.7739715576172, 1287.2952880859375, 1018.558837890625]",0.9131042957305908,voie1,0.3894
1115,1,"[0.0, 182.54962158203125, 1287.459716796875, 1017.6509399414062]",0.9130302667617798,voie1,0.3895
1116,1,"[0.0, 182.4435272216797, 1287.556884765625, 1017.2909545898438]",0.9130187630653381,voie1,0.3895
1117,1,"[0.0, 182.3907928466797, 1287.5980224609375, 1017.1609497070312]",0.9130215048789978,voie1,0.3896
1118,1,"[0.30831456184387207, 177.1057891845703, 1298.050537109375, 1015.4529418945312]",0.9166844487190247,voie1,0.3946
1119,1,"[0.02448229491710663, 174.83616638183594, 1301.4730224609375, 1014.4982299804688]",0.916694164276123,voie1,0.3961
1120,1,"[0.4614640176296234, 181.4568328857422, 1295.7059326171875, 1013.2481689453125]",0.9140467047691345,voie1,0.3843
1121,1,"[0.04156773164868355, 184.05723571777344, 1292.645263671875, 1012.8348999023438]",0.9139994382858276,voie1,0.3827
1122,1,"[1.184112310409546, 182.9495849609375, 1294.70947265625, 1011.3785400390625]",0.9135041236877441,voie1,0.384
1123,1,"[0.1977909952402115, 183.21343994140625, 1294.6190185546875, 1010.8441162109375]",0.9133958220481873,voie1,0.3837
1124,1,"[0.0, 178.7747039794922, 1294.47412109375, 1007.2623291015625]",0.9134026765823364,voie1,0.3835
1125,1,"[0.0, 171.97927856445312, 1309.2100830078125, 1002.74609375]",0.9133782982826233,voie1,0.3905
1126,1,"[0.21263086795806885, 174.51620483398438, 1301.0042724609375, 1000.697998046875]",0.9133259057998657,voie1,0.3867
1127,1,"[0.0, 175.82974243164062, 1297.4088134765625, 1000.2290649414062]",0.9133226275444031,voie1,0.3849
1128,1,"[0.39099904894828796, 175.16958618164062, 1297.371826171875, 998.0648193359375]",0.9172034859657288,voie1,0.385
1129,1,"[0.0, 175.0245819091797, 1296.42333984375, 997.3428344726562]",0.9171876311302185,voie1,0.3845
1130,1,"[0.38225364685058594, 175.84796142578125, 1297.90087890625, 1003.984130859375]",0.919609785079956,voie1,0.3853
1131,1,"[0.0, 176.1497802734375, 1297.6063232421875, 1006.310302734375]",0.919579029083252,voie1,0.385
1132,1,"[0.34056442975997925, 175.3295440673828, 1297.9854736328125, 1006.7022705078125]",0.9179595112800598,voie1,0.3853
1133,1,"[0.0, 175.61151123046875, 1297.421630859375, 1007.2413940429688]",0.9179936051368713,voie1,0.3849
1134,1,"[0.18033193051815033, 177.7850341796875, 1297.400146484375, 1005.8643798828125]",0.9209179282188416,voie1,0.3757
1135,1,"[0.0, 178.31210327148438, 1296.8353271484375, 1005.1939697265625]",0.9209669232368469,voie1,0.3754
1136,1,"[0.5129094123840332, 176.2141571044922, 1298.0718994140625, 1002.2134399414062]",0.9199615716934204,voie1,0.3761
1137,1,"[0.0, 175.68641662597656, 1297.498779296875, 1001.2467041015625]",0.9199762344360352,voie1,0.3757
1138,1,"[0.0, 173.6719207763672, 1297.935302734375, 1002.8886108398438]",0.9219703674316406,voie1,0.3759
1139,1,"[0.0, 173.2438201904297, 1297.8173828125, 1003.7689819335938]",0.9219719767570496,voie1,0.3759
1140,1,"[0.0, 177.50469970703125, 1296.45556640625, 1007.7427368164062]",0.9217659831047058,voie1,0.3752
1141,1,"[0.0, 178.82342529296875, 1296.8203125, 1008.7161865234375]",0.9217690229415894,voie1,0.3754
1142,1,"[0.0, 178.03726196289062, 1297.29833984375, 1004.9349975585938]",0.9202908873558044,voie1,0.3849
1143,1,"[0.0, 178.09197998046875, 1297.25634765625, 1004.0325317382812]",0.9202364087104797,voie1,0.3849
1144,1,"[0.0, 179.5002899169922, 1298.23583984375, 1000.2769775390625]",0.9268243908882141,voie1,0.3853
1145,1,"[0.0, 180.1363983154297, 1298.5966796875, 998.8662109375]",0.9267898797988892,voie1,0.3855
1146,1,"[0.0, 177.61439514160156, 1297.929443359375, 1000.031982421875]",0.9289846420288086,voie1,0.3852
1147,1,"[0.0, 176.75173950195312, 1297.9117431640625, 1000.6918334960938]",0.92894446849823,voie1,0.3852
1148,1,"[0.0, 174.26963806152344, 1296.9892578125, 1006.3287353515625]",0.9232897162437439,voie1,0.3847
1149,1,"[0.0, 173.7901611328125, 1297.6005859375, 1008.5795288085938]",0.923366904258728,voie1,0.385
1150,1,"[0.0, 174.18045043945312, 1297.7733154296875, 1006.1533813476562]",0.9161476492881775,voie1,0.3851
1151,1,"[0.0, 174.20208740234375, 1297.5350341796875, 1004.8623046875]",0.9162456393241882,voie1,0.385
1152,1,"[0.0, 173.82870483398438, 1296.9031982421875, 1012.220458984375]",0.9207225441932678,voie1,0.3847
1153,1,"[0.0, 174.02499389648438, 1297.3336181640625, 1014.7356567382812]",0.9206817150115967,voie1,0.3849
1154,1,"[0.12485698610544205, 173.32351684570312, 1298.068115234375, 1016.3152465820312]",0.9200150370597839,voie1,0.3853
1155,1,"[0.09200020134449005, 172.7458038330078, 1298.181884765625, 1016.7142333984375]",0.9199526906013489,voie1,0.3853
1156,1,"[0.22128553688526154, 171.46343994140625, 1299.58642578125, 1016.6337890625]",0.9178472757339478,voie1,0.386
1157,1,"[0.10207127779722214, 171.20579528808594, 1299.6390380859375, 1016.83447265625]",0.9178311824798584,voie1,0.386
1158,1,"[0.7223283052444458, 174.85189819335938, 1300.974365234375, 1014.2614135742188]",0.9191185832023621,voie1,0.3868
1159,1,"[0.21244148910045624, 176.30799865722656, 1300.8809814453125, 1012.71533203125]",0.9190846681594849,voie1,0.3866
1160,1,"[1.1151227951049805, 178.03651428222656, 1304.12744140625, 1016.4823608398438]",0.9177982211112976,voie1,0.3792
1161,1,"[0.24966031312942505, 178.67605590820312, 1304.03662109375, 1017.9780883789062]",0.9177310466766357,voie1,0.3789
1162,1,"[0.20165008306503296, 177.78953552246094, 1306.0838623046875, 1019.0691528320312]",0.916503369808197,voie1,0.3799
1163,1,"[0.0, 177.52117919921875, 1306.6597900390625, 1019.6588134765625]",0.916428804397583,voie1,0.3801
1164,1,"[0.32717764377593994, 177.79673767089844, 1313.5628662109375, 1016.2259521484375]",0.9132071733474731,voie1,0.3835
1165,1,"[0.0, 177.97596740722656, 1315.4190673828125, 1015.2259521484375]",0.9131523370742798,voie1,0.3842
1166,1,"[0.2696678936481476, 180.7244110107422, 1323.2567138671875, 1015.4530029296875]",0.9140539169311523,voie1,0.388
1167,1,"[0.0, 181.4435577392578, 1325.4578857421875, 1015.3616943359375]",0.914064347743988,voie1,0.3889
1168,1,"[0.0, 182.14920043945312, 1328.9315185546875, 1016.2816162109375]",0.9161369800567627,voie1,0.3905
1169,1,"[0.0, 182.17706298828125, 1329.4873046875, 1017.0322875976562]",0.9162145853042603,voie1,0.3907
1170,1,"[0.0, 183.82057189941406, 1332.142822265625, 1020.3151245117188]",0.9169212579727173,voie1,0.392
1171,1,"[0.0, 183.72406005859375, 1332.59228515625, 1021.7686767578125]",0.9168871641159058,voie1,0.3922
1172,1,"[0.0, 187.5012969970703, 1335.2332763671875, 1021.5383911132812]",0.9161953926086426,voie1,0.3934
1173,1,"[0.0, 188.6320037841797, 1336.2841796875, 1021.4959106445312]",0.9160909056663513,voie1,0.3938
1174,1,"[0.07799798995256424, 189.9553985595703, 1337.5120849609375, 1024.234619140625]",0.9179936051368713,voie1,0.3944
1175,1,"[0.0, 190.41551208496094, 1337.55517578125, 1025.48779296875]",0.9180030226707458,voie1,0.3944
1176,1,"[0.0, 188.65487670898438, 1336.3466796875, 1025.9732666015625]",0.9172050356864929,voie1,0.3939
1177,1,"[0.0, 188.23098754882812, 1335.6998291015625, 1026.4959716796875]",0.9171637296676636,voie1,0.3936
1178,1,"[0.17975033819675446, 188.5870361328125, 1338.1376953125, 1024.10009765625]",0.9183403253555298,voie1,0.3947
1179,1,"[0.006437511648982763, 188.97622680664062, 1339.041748046875, 1023.1188354492188]",0.9183322787284851,voie1,0.3951
1180,1,"[0.0, 186.52723693847656, 1342.5908203125, 1024.8636474609375]",0.9166121482849121,voie1,0.3967
1181,1,"[0.0, 185.31301879882812, 1343.6187744140625, 1025.53955078125]",0.9166770577430725,voie1,0.3972
1182,1,"[0.23942607641220093, 182.95608520507812, 1346.830810546875, 1022.6447143554688]",0.9143668413162231,voie1,0.3987
1183,1,"[0.015359856188297272, 182.20513916015625, 1347.64306640625, 1021.61181640625]",0.9143365621566772,voie1,0.399
1184,1,"[0.0, 185.6676483154297, 1341.8739013671875, 1024.053466796875]",0.9188525080680847,voie1,0.3964
1185,1,"[0.0, 186.2136688232422, 1339.685546875, 1025.0867919921875]",0.9189071655273438,voie1,0.3954
1186,1,"[0.0, 185.83555603027344, 1343.925048828125, 1023.8160400390625]",0.916784942150116,voie1,0.3973
1187,1,"[0.0, 186.02561950683594, 1345.0888671875, 1023.627685546875]",0.9167948961257935,voie1,0.3978
1188,1,"[0.0, 188.42572021484375, 1343.5745849609375, 1021.0977783203125]",0.9158374667167664,voie1,0.3971
1189,1,"[0.0, 188.9894561767578, 1342.9912109375, 1019.9839477539062]",0.9158108234405518,voie1,0.3969
1190,1,"[0.0, 189.05259704589844, 1344.0386962890625, 1019.932861328125]",0.9158024191856384,voie1,0.3973
1191,1,"[0.0, 188.95806884765625, 1344.45849609375, 1020.003173828125]",0.915673553943634,voie1,0.3975
1192,1,"[0.11333239078521729, 189.7304229736328, 1346.051513671875, 1015.4075927734375]",0.9082391858100891,voie1,0.3894
1193,1,"[0.01365724578499794, 189.65086364746094, 1346.7947998046875, 1013.61865234375]",0.9081315994262695,voie1,0.3897
1194,1,"[0.0, 191.46853637695312, 1348.325439453125, 1012.2899169921875]",0.9126657843589783,voie1,0.3904
1195,1,"[0.0, 192.25808715820312, 1348.88232421875, 1012.1253662109375]",0.9126043319702148,voie1,0.3906
1196,1,"[0.2219286859035492, 189.62884521484375, 1352.2200927734375, 1015.3670043945312]",0.913300633430481,voie1,0.4011
1197,1,"[0.054679278284311295, 188.61984252929688, 1353.242431640625, 1016.6593627929688]",0.9132863283157349,voie1,0.4015
1198,1,"[0.0, 188.9040069580078, 1350.6248779296875, 1017.4982299804688]",0.9114617109298706,voie1,0.4003
1199,1,"[0.0, 188.73556518554688, 1349.622802734375, 1017.7022094726562]",0.9114229083061218,voie1,0.3998
1200,1,"[0.19100750982761383, 189.5223388671875, 1353.2620849609375, 1020.5629272460938]",0.9087793827056885,voie1,0.3926
1201,1,"[0.036845121532678604, 190.01780700683594, 1354.35107421875, 1021.7228393554688]",0.908665657043457,voie1,0.3931
1202,1,"[0.012670950032770634, 189.2822723388672, 1353.662109375, 1022.9584350585938]",0.9089498519897461,voie1,0.3928
1203,1,"[0.0, 189.09507751464844, 1352.0836181640625, 1022.936767578125]",0.9092451930046082,voie1,0.392
